2025-08-22 11:09:00 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 12:47:06 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 7587175580 的数据...
2025-08-22 12:47:06 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 12:47:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:09 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:18 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:47:22 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:47:27 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 12:47:27 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:29 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 12:47:29 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:29 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:31 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 12:47:31 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:32 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 12:47:32 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:32 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:33 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:47:33 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 12:47:33 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 12:47:33 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 12:47:33 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:47:33 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 12:47:33 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:47:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:34 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:36 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:47:36 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 12:47:36 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 12:47:36 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 12:47:36 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:47:36 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 12:47:36 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:37 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:47:37 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:37 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:45 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:47:48 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:47:52 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 12:47:52 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:54 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 12:47:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:47:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:47:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:54 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:57 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:47:57 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:47:57 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:47:57 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 12:47:57 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 12:47:58 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 12:47:58 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 12:47:58 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:47:58 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 12:47:58 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:00 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:48:00 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:01 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:01 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 12:48:01 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 12:48:01 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 12:48:01 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 12:48:01 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:48:01 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 12:48:01 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:03 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:48:03 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:03 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:13 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:48:14 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:48:19 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 12:48:19 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:21 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 12:48:21 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:22 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:48:22 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:22 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:48:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:24 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:26 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:48:26 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 12:48:26 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 12:48:26 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:48:26 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 12:48:27 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 12:48:46 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:47 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 12:48:47 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:48:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:48:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:48 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:48:49 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:48:49 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:48:57 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:49:01 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:49:05 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 12:49:05 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:49:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:49:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:49:08 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:49:10 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 12:49:10 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:49:10 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:49:10 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1198987021 的 20 条动态
2025-08-22 12:49:10 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1198987021 获取到 20 条帖子，新增 0 条
2025-08-22 12:49:13 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:49:13 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:49:13 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:49:17 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:49:17 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1198987021 的 20 条动态
2025-08-22 12:49:17 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1198987021 获取到 20 条帖子，新增 0 条
2025-08-22 12:51:28 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1079205489
2025-08-22 12:51:28 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:51:28 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1079205489 的数据...
2025-08-22 12:51:28 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:51:30 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 12:51:30 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:51:30 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:51:31 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1079205489
2025-08-22 12:51:31 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:51:31 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1079205489 的数据...
2025-08-22 12:51:31 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:51:33 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 12:51:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:51:34 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:51:41 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:51:45 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:51:47 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1079205489 的数据...
2025-08-22 12:51:47 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:51:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 12:51:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:51:48 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:51:52 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1079205489 的数据...
2025-08-22 12:51:52 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:51:52 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:51:52 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1079205489 的 20 条动态
2025-08-22 12:51:52 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1079205489 获取到 20 条帖子，新增 0 条
2025-08-22 12:51:55 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 12:51:55 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:51:55 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:51:59 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:51:59 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1079205489 的 20 条动态
2025-08-22 12:51:59 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1079205489 获取到 20 条帖子，新增 0 条
2025-08-22 12:52:03 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 12:52:03 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:52:03 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 12:52:03 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:04 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:52:04 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:04 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:09 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 7587175580
2025-08-22 12:52:09 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:52:09 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 7587175580 的数据...
2025-08-22 12:52:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:11 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 12:52:11 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:11 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:16 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:52:22 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 12:52:22 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:24 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:52:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 12:52:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:24 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:29 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:52:29 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 12:52:29 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 12:52:29 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 12:52:29 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:32 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 12:52:32 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:32 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:37 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 12:52:37 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 12:52:37 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 12:52:37 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 12:52:37 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:52:37 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 12:52:37 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:38 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:52:38 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:39 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:39 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 12:52:39 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:52:39 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 12:52:39 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:41 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:52:41 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:41 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:48 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:52:49 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:52:56 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 12:52:56 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:56 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 12:52:56 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:52:58 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:52:58 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:58 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:52:58 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 12:52:59 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:52:59 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:53:00 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 12:53:00 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 12:53:00 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 12:53:01 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 12:53:01 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 12:53:01 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 12:53:50 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 12:53:50 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:53:50 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 12:53:50 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:53:51 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 12:53:51 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 12:53:51 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 12:53:51 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:53:52 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:53:52 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:53:53 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:53:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:53:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:53:54 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:54:03 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:54:07 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 12:54:10 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 12:54:10 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 12:54:13 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 12:54:13 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 12:54:13 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 12:54:16 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 12:54:16 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
